event_id_cnty;event_date;year;time_precision;disorder_type;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;civilian_targeting;iso;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;tags;timestamp
NIG29375;"01 January 2023";2023;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Hunters Group of Nigeria";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Mafa;12.1;13.7;1;Twitter;"New media";"On 1 January 2023, troops of Operation Hadin Kai in collaboration with hunters clashed with Boko Haram [JAS] militants who abducted two civilians in the axis of Mafa (Mafa, Borno). The militants abandoned the abductees and fled.";0;;1686096181
NIG29371;"31 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;2;Twitter;"New media";"On 31 December 2022, troops of the 199 Special Forces in collaboration with Civilian JTF ambushed and clashed with Boko Haram [JAS] fighters in Kamala, coded to nearby Maiduguri (Maiduguri Metro, Borno). Six militants were killed and some others escaped with bullet wounds.";6;;1686096181
NIG29512;"31 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Damboa;;Damboa;11.156;12.7576;2;"Risk and Strategic Management, Corporation";"Local partner-International";"On 31 December 2022, Troops of Operation HADIN KAI ambushed and killed six Boko Haram [JAS] militants along the Maiduguri- Damboa road, coded to Damboa (Damboa, Borno). The Nigerian Army seized their weapons and motorcycle. 6 fatalities reported.";6;;1686096181
NIG29407;"30 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Islamic State (West Africa)";;2;22;;566;"Western Africa";Nigeria;Borno;Abadan;;Abadam;13.6169;13.2644;2;"Guardian (Nigeria); Sahara Reporters; Twitter";"New media-National";"On 30 December 2022, a large number of Boko Haram [JAS] fighters led by Abu Umaimah, also known as Bakoura Doro and four other commanders invaded the camp of ISWAP fighters and engaged them in an armed clash at Tumbun Allura and Kangar, coded to Abadam (Abadan, Borno). The clash lasted for 14 hours and entered the following morning, at least 30 fighters from both sides were killed, split across two events and coded as 15. At least four ISWAP prisoners escaped.";30;;1673311013
NIG29561;"30 December 2022";2022;1;"Political violence";"Violence against civilians";"Abduction/forced disappearance";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";"Farmers (Nigeria)";7;27;"Civilian targeting";566;"Western Africa";Nigeria;Borno;Konduga;;Konduga;11.6558;13.4213;2;Twitter;"New media";"On 30 December 2022, Boko Haram [JAS] militants abducted a farmer at his farm in Konduga LGA (Borno). A ransom of 8 million naira was demanded, the abductee was released after an undisclosed amount was paid on 31 December.";0;;1673899227
NIG29337;"26 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Kwayam Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Jere;;Gongulong;11.9809;13.1518;2;"Daily Leadership (Nigeria); Guardian (Nigeria); Twitter";"New media-National";"On 26 December 2022, a local defense militia ambushed and killed two Boko Haram [JAS] militants using bows and arrows. Location coded to Gongulong (Jere, Borno) where the militia's local hunters recovered and returned a motorcycle to Nigerian troops.";2;;1673307075
NIG29085;"26 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Ngwom;11.8826;13.3434;1;"Daily Leadership (Nigeria); Guardian (Nigeria); Twitter";"New media-National";"On 26 December 2022, troops of Operation Hadin Kai and Civilian JTF operatives clashed with Boko Haram [JAS] militants at Ngwom (Mafa, Borno). 8 militants were killed and one was captured alive.";8;;1686096180
NIG29338;"26 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;1;Twitter;"New media";"On 26 December 2022, troops of Operation Hadin Kai repelled an attack by Boko Haram [JAS] fighters in Gwoza (Gwoza, Borno). Casualties unknown.";0;;1686096181
NIG29323;"24 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Unidentified Armed Group (Nigeria)";"Pastoralists (Nigeria)";3;23;;566;"Western Africa";Nigeria;Borno;Mafa;;Mafa;12.1;13.7;2;"New Telegraph; Vanguard (Nigeria)";National;"On 24 December 2022, Boko Haram [JAS] militants engaged in an armed clash with an unidentified armed group of pastoralists who were guarding their cattle in a pasture near Airamne in Mafa LGA (Borno). 17 pastoralists were killed, all their cattle was stolen by the militants who attacked them from their camps in nearby Gajiganna forest.";17;;1673307075
NIG29084;"19 December 2022";2022;2;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Ngwom;11.8826;13.3434;1;Twitter;"New media";"Around 19 December 2022 (as reported), troops of Operation Hadin Kai in collaboration with Civilian JTF ambushed and clashed with Boko Haram [JAS] militants at Ngwom (Mafa, Borno). The militants were moving in a convoy of 20 motorcycles to Sambisa forest and an unspecified number of them were killed. Unknown fatalities coded as 3.";3;;1686096180
NIG29080;"16 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Bama Communal Militia (Nigeria)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;Twitter;"New media";"On 16 December 2022, troops of Operation Hadin Kai in collaboration with a local defense militia ambushed and clashed with Boko Haram [JAS] fighters in the axis of Daula market in Bama LGA (Borno). The militants were en route to a market to transact with other militants, four militants were killed, while rifles and seven bicycles were seized.";4;;1686096180
NIG29177;"12 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;Twitter;"New media";"On 12 December 2022, ISWAP fighters killed 2 Boko Haram [JAS faction] fighters at Gaizuwa, coded to Bama (Bama, Borno).";2;;1673307075
NIG28987;"05 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;2;"Daily Leadership (Nigeria); Daily Post (Nigeria); Twitter";"New media-National";"On 5 December 2022, ISWAP fighters led by Ba'ana Chigori attacked and clashed with Boko Haram [JAS] fighters at their position in Farisu, coded to Gwoza (Gwoza, Borno). 15 JAS fighters including a unit commander Malam Aboubakar also were killed, and seven motorcycles were seized from them.";15;;1670870899
NIG29369;"05 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Koshebe;11.9991;13.3319;1;Twitter;"New media";"On 5 December 2022, troops of Operation Hadin Kai and Civilian JTF operatives clashed with Boko Haram [JAS] militants in Koshebe (Mafa, Borno) and Karkut [coded separately]. 4 militants were killed; split across two events and coded as 2, others fled, 6 newly established camps of the militants were destroyed, grenade, weapons and handsets were recovered by the troops.";2;;1686096181
NIG29370;"05 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Mafa;12.1;13.7;2;Twitter;"New media";"On 5 December 2022, troops of Operation Hadin Kai and Civilian JTF operatives clashed with Boko Haram [JAS] militants in Kurkut, Mafa LGA (Borno) and Koshebe [coded separately]. 4 militants were killed; split across two events and coded as 2, others fled, 6 newly established camps of the militants were destroyed, grenade, weapons and handsets were recovered by the troops.";2;;1686096181
NIG28979;"04 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Islamic State (West Africa)";;2;22;;566;"Western Africa";Nigeria;Borno;Gwoza;;Arra;11.3296;13.6337;2;"Daily Post (Nigeria); Twitter";"New media-National";"On 4 December 2022, Boko Haram fighters divided themselves into two groups and raided ISWAP positions where they engaged them in armed clashes at Arra, Ukuba and Sabil Huda (Gwoza, Borno). More than 23 ISWAP fighters were killed, their weapons, motorcycles and bicycles were seized.";23;;1670870899
NIG28978;"03 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Islamic State (West Africa)";;2;22;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;"Daily Post (Nigeria); Daily Trust (Nigeria); Twitter";"New media-National";"On 3 December 2022, hundreds of Boko Haram [JAS] fighters led by Ali Ngulde attacked and clashed with ISWAP fighters in the camp of Yuwe coded to Bama (Bama, Borno). At least 12 ISWAP fighters were killed and their weapons were seized. Other sources report that the JAS fighters ambushed ISWAP after a failed negotiation that was initiated by JAS.";12;;1670870899
NIG28986;"03 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Sambisa Forest Reserve";11.25;13.4167;1;"Daily Trust (Nigeria)";National;"On 3 December 2022, ISWAP and Boko Haram [JAS] fighters clashed at Dollar land in Sambisa Forest Reserve (Gwoza, Borno). Dozens of fighters including women were killed, fatalities coded as 12.";12;;1670870899
NIG28998;"03 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Limanti;11.871;13.4017;2;"Guardian (Nigeria); Twitter";"New media-National";"On 3 December 2022, troops of Operation Hadin Kai and Civilian JTF who were on a fighting patrol clashed with Boko Haram fighters [JAS] at Limanti, Loskori and Gaza villages (Mafa, Borno), Bulakulari and Gwari-Gwazo [coded separately]. 24 militants were killed, split across two events and coded as 12, 40 bicycles and other weapons used in attacking soldiers and civilians were recovered.";12;;1686096180
NIG28999;"03 December 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Sambisa Forest Reserve";11.25;13.4167;2;"Guardian (Nigeria); Twitter";"New media-National";"On 3 December 2022, troops of Operation Hadin Kai and Civilian JTF who were on a fighting patrol clashed with Boko Haram fighters [JAS] at Bulakulari and Gwari-Gwazo coded to Sambisa Forest Reserve (Gwoza, Borno), Limanti, Loskori and Gaza villages [coded separately]. 24 militants were killed, split across two events and coded as 12, 40 bicycles and other weapons used in attacking soldiers and civilians were recovered.";12;;1686096180
NIG28985;"01 December 2022";2022;2;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;"Daily Trust (Nigeria)";National;"Around 1 December 2022 (as reported), ISWAP and Boko Haram [JAS] fighters engaged in an armed clash at Mantari area in Bama LGA (Borno). ISWAP outnumbered and overpowered JAS and 11 fighters were killed.";11;;1670870899
NIG28984;"30 November 2022";2022;2;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;2;"Daily Trust (Nigeria)";National;"Around 30 November 2022 (as reported), ISWAP and Boko Haram [JAS] fighters engaged in an armed clash at Mutakinti general area in Bama LGA (Borno). 11 fighters loyal to JAS were killed.";11;;1670870899
NIG28980;"26 November 2022";2022;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Dikwa;;Dikwa;12.024;13.9165;1;"Risk and Strategic Management, Corporation";"Local partner-International";"On 26 November 2022, Nigerian troops repelled Boko Haram militants that attempted to attack Dikwa town (Dikwa, Borno) until they fled. The militants had tried to invade the town from the southern and western axes of Gulumba Gana and Maiduguri road.";0;;1686096180
NIG28821;"24 November 2022";2022;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;Mafa;12.1;13.7;2;"Daily Leadership (Nigeria); Twitter";"New media-National";"On 24 November 2022, Nigerian troops ambushed Boko Haram fighters [JAS] and engaged them in an armed clash towards Mafa axis (Mafa, Borno). 5 militants were killed, one of them was captured alive by the troops.";5;;1686096180
NIG28819;"20 November 2022";2022;1;"Political violence";Battles;"Armed clash";"Konduga Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Konduga;;Konduga;11.6558;13.4213;2;Twitter;"New media";"On 20 November 2022, a local defense militia ambushed and clashed with Boko Haram fighters [JAS] in the axis of Konduga LGA (Borno). Four militants were killed, the fourth person was fatally wounded and the body was later found, the militants were intercepted on their way to receive ransom payment for an abductee.";4;;1669658926
NIG28910;"20 November 2022";2022;1;"Political violence";Battles;"Armed clash";"Monguno Communal Militia (Nigeria)";;4;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;24;;566;"Western Africa";Nigeria;Borno;Monguno;;Monguno;12.6786;13.6079;1;"Risk and Strategic Management, Corporation";"Local partner-International";"On 20 November 2022, a local defense militia ambushed Boko Haram militants in Monguno (Monguno, Borno). Three militants were killed.";3;;1670257263
NIG28817;"19 November 2022";2022;1;"Political violence";Battles;"Armed clash";"Islamic State (West Africa)";;2;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;22;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Sambisa Forest Reserve";11.25;13.4167;2;"Twitter; Sahara Reporters";"New media-International";"On 19 November 2022, ISWAP fighters ambushed a convoy of Boko Haram [JAS] fighters and engaged them in an armed clash which lasted about 40 minutes at Chillaria axis of Sambisa Forest Reserve (Gwoza, Borno). An unspecified number of Boko Haram fighters were killed. One Hilux, several motorcycles and weapons were seized by ISWAP. Unknown casualties coded as 3.";3;;1669658926
